 1.0000E-01   1.436142511683565D+03   1.684612167219022D+03   1.348906294177558D+03   3.357058730414626D+02
 1.0500E-01   1.229799126365730D+03   1.475221025588421D+03   1.143593084001568D+03   3.316279415868541D+02
 1.2500E-01   7.919330815201749D+02   9.984902593355349D+02   7.216609462397453D+02   2.768293130957903D+02
 1.4000E-01   9.456960254957664D+02   1.146415102127432D+03   8.702717217009281D+02   2.761433804265031D+02
 1.5500E-01   6.074044217295343D+02   8.372679044446144D+02   5.155092609891204D+02   3.217586434554939D+02
 1.7500E-01   2.967713183887748D+02   5.742144672098381D+02   1.797064860227600D+02   3.945079811870780D+02
 2.0000E-01   2.795679870680722D+02   5.215346438876823D+02   1.949827104629501D+02   3.265519334247322D+02
 2.2000E-01   2.712776659760685D+02   5.019729044015917D+02   1.861104721419080D+02   3.158624322596835D+02
 2.5000E-01   2.347115818927819D+02   4.481070475934353D+02   1.559916493706753D+02   2.921153982227599D+02
 3.0000E-01   1.911286018133355D+02   3.838063392139354D+02   1.172906709588088D+02   2.665156682551266D+02
 3.1750E-01   1.799005806833002D+02   3.665462479750148D+02   1.078280130632009D+02   2.587182349118139D+02
 3.5000E-01   1.545641894214195D+02   3.332214331847923D+02   8.171890953294026D+01   2.515025236518520D+02
 4.0000E-01   1.275410897152988D+02   2.943876373670479D+02   5.636589570361993D+01   2.380217416634280D+02
 4.5000E-01   1.085523394017735D+02   2.653067226277460D+02   3.752110514951656D+01   2.277856174782294D+02
 5.3000E-01   9.208675589424602D+01   2.332537074413838D+02   2.693263000027158D+01   2.063210774411122D+02
 5.7000E-01   8.630753713845155D+01   2.210480041103079D+02   2.332318864178087D+01   1.977248154685270D+02
 6.5000E-01   7.654494940229939D+01   2.006256289157768D+02   1.750741983934144D+01   1.831182090764354D+02
 7.3000E-01   6.973375034329774D+01   1.833100124188437D+02   1.562887091446005D+01   1.676811415043836D+02
 8.5000E-01   6.279784154879645D+01   1.630564494254904D+02   1.475104743759251D+01   1.483054019878979D+02
 1.0000E+00   5.481755729054316D+01   1.418730444015843D+02   1.182936522402863D+01   1.300436791775556D+02
 1.1500E+00   4.885404023779466D+01   1.247801546897413D+02   1.040901526439936D+01   1.143711394253420D+02
 1.3000E+00   4.385805992965062D+01   1.105048273743603D+02   9.349028739290008D+00   1.011557986350703D+02
 1.3500E+00   4.306007943803981D+01   1.066181551968100D+02   1.021051075675382D+01   9.640764444005620D+01
 1.4000E+00   4.175733746441965D+01   1.027457905356139D+02   9.818231903137363D+00   9.292755863247660D+01
 1.5300E+00   3.913614996483926D+01   9.366915760006663D+01   9.945829624938481D+00   8.372332797512814D+01
 1.6500E+00   3.596299216408576D+01   8.568028412614791D+01   8.604567546969715D+00   7.707571657917821D+01
 1.8000E+00   3.264092950814577D+01   7.666792491101560D+01   7.675348286240746D+00   6.899257662477486D+01
 1.9000E+00   3.072555748516029D+01   7.135239582097452D+01   7.210006973793415D+00   6.414238884718111D+01
 2.0000E+00   2.896311897710991D+01   6.637269679075260D+01   6.926943558658267D+00   5.944575323209435D+01
 2.1500E+00   2.684445020398787D+01   5.968543691954478D+01   7.034726071696403D+00   5.265071084784839D+01
 2.2700E+00   2.524549619793422D+01   5.476452057482307D+01   7.031441874981615D+00   4.773307869984144D+01
 2.3500E+00   2.429758351637398D+01   5.159594683687952D+01   7.171270723469830D+00   4.442467611340969D+01
 2.5000E+00   2.253515568188176D+01   4.669259877269423D+01   6.962787405267896D+00   3.972981136742634D+01
 2.7500E+00   2.533472702544717D+01   3.855687001542793D+01   1.466524301268734D+01   2.389162700274060D+01
 2.9000E+00   9.366483308726561D+01   1.086298605889016D+02   8.156109692538173D+01   2.706876366351982D+01
 3.1000E+00   1.068332473192677D+02   1.248050496236170D+02   9.131577008100319D+01   3.348927954261384D+01
 3.3500E+00   3.204434863525697D+01   5.562524150079108D+01   1.263484173094171D+01   4.299039976984939D+01
 3.5000E+00   2.247473902626726D+01   4.135598664819252D+01   7.135734447879966D+00   3.422025220031257D+01
 3.7500E+00   1.852117091645407D+01   3.409020178016342D+01   5.581918474244930D+00   2.850828330591848D+01
 4.0000E+00   1.633871199318580D+01   2.899579948752341D+01   5.434016389982795D+00   2.356178309754061D+01
 4.5200E+00   1.519632689690300D+01   2.429394916611306D+01   6.798978526926759D+00   1.749497063918630D+01
 4.8000E+00   1.193510716395053D+01   1.984219179221201D+01   4.486096805800504D+00   1.535609498641150D+01
 5.0000E+00   1.101135942227810D+01   1.797451306582839D+01   4.090767389424637D+00   1.388374567640375D+01
 5.3000E+00   9.757843978372504D+00   1.547249661047091D+01   3.886566648140714D+00   1.158592996233019D+01
 5.6000E+00   1.057717424546039D+01   1.499417860926793D+01   5.882794285010470D+00   9.111384324257463D+00
 5.9000E+00   1.726702827267531D+01   2.080601438301361D+01   1.314508818788746D+01   7.660926195126155D+00
 6.7500E+00   1.246003523220024D+01   1.543617901500932D+01   8.705227266662140D+00   6.730951748347188D+00
 7.5500E+00   8.281105550350288D+00   1.033419409851276D+01   5.568757083295046D+00   4.765437015217715D+00
 8.2500E+00   6.933877466626583D+00   8.342606817868601D+00   4.905065846455877D+00   3.437540971412723D+00
 8.7000E+00   7.597358413161897D+00   8.695152809856150D+00   5.890222529079479D+00   2.804930280776670D+00
 9.0000E+00   8.612398656794360D+00   9.525334272866711D+00   7.103412400043064D+00   2.421921872823646D+00
 9.3000E+00   1.357637968610986D+01   1.439030185409816D+01   1.208317372944301D+01   2.307128124655163D+00
 9.7500E+00   1.435806011361465D+01   1.503814779999547D+01   1.297874759402125D+01   2.059400205974221D+00
 1.0000E+01   1.418667271951698D+01   1.478710675073167D+01   1.286711016030037D+01   1.919996590431299D+00
 1.0500E+01   1.603994549552922D+01   1.652150546318905D+01   1.489275968177847D+01   1.628745781410586D+00
 1.1000E+01   2.433954182930989D+01   2.480251487746171D+01   2.321397121870132D+01   1.588543658760406D+00
 1.1400E+01   3.069936408607472D+01   3.118020532703817D+01   2.951578850872703D+01   1.664416818311126D+00
 1.2000E+01   3.399922326633650D+01   3.450327598385088D+01   3.276879073293362D+01   1.734485250917272D+00
 1.2700E+01   3.099565219031971D+01   3.145797343284098D+01   2.982265018187484D+01   1.635323250966135D+00
 1.3500E+01   2.627325843009836D+01   2.667022358278652D+01   2.522345176687862D+01   1.446771815907906D+00
 1.5000E+01   1.887701500450309D+01   1.918149194556603D+01   1.804595657502541D+01   1.135535370540629D+00
 1.6500E+01   1.751917750197011D+01   1.775760573653078D+01   1.679875005977054D+01   9.588556767602365D-01
 1.8000E+01   1.472439102479241D+01   1.491534825721117D+01   1.408178186945332D+01   8.335663877578556D-01
 1.9000E+01   1.282499055560328D+01   1.298744192700678D+01   1.224201061927750D+01   7.454313077292909D-01
 2.0000E+01   1.006841896455729D+01   1.020469585500825D+01   9.550950255692380D+00   6.537455993158743D-01
 2.1000E+01   8.342308967149167D+00   8.447796313650002D+00   7.903808225508471D+00   5.439880881415273D-01
 2.3000E+01   6.589143155192587D+00   6.652149053604305D+00   6.265669718130592D+00   3.864793354737112D-01
 2.5000E+01   5.802144259621128D+00   5.840677773706992D+00   5.557891939858538D+00   2.827858338484527D-01
 2.6500E+01   5.663494290074889D+00   5.693250182290798D+00   5.455186456530670D+00   2.380637257601275D-01
 2.7500E+01   5.236185741860924D+00   5.261522363780653D+00   5.048769440358783D+00   2.127529234218697D-01
 2.9500E+01   4.566435475586784D+00   4.585436417986068D+00   4.416293358144677D+00   1.691430598413886D-01
 3.1500E+01   4.337404920810843D+00   4.352047762255596D+00   4.219998997094486D+00   1.320487651611087D-01
 3.3100E+01   4.688643232036496D+00   4.699994171419693D+00   4.592265049834525D+00   1.077291215851707D-01
 3.4500E+01   5.239506746950076D+00   5.248896490071155D+00   5.156678610258588D+00   9.221787981256725D-02
 3.6000E+01   5.734007754563957D+00   5.741806278842692D+00   5.662926209310923D+00   7.888006953177046D-02
 3.7000E+01   6.225154532383620D+00   6.231942352515865D+00   6.160559121543129D+00   7.138323097273760D-02
 3.8500E+01   6.849861941039002D+00   6.855276552379875D+00   6.792487464695473D+00   6.278908768440336D-02
 4.0000E+01   7.564478088335322D+00   7.569072955912119D+00   7.512521226063424D+00   5.655172984869772D-02
 4.2000E+01   8.329658574510638D+00   8.333356740674754D+00   8.283122187977471D+00   5.023455269728672D-02
 4.3350E+01   8.862178633934365D+00   8.865340148961437D+00   8.817715749839831D+00   4.762439912160372D-02
 4.5540E+01   8.652861797651166D+00   8.655485371024929D+00   8.611139746612420D+00   4.434562441250847D-02
 5.0000E+01   5.928075176038231D+00   5.929761859418324D+00   5.897393865304280D+00   3.236799411403991D-02
 6.0000E+01   3.570217857218697D+00   3.570868623484920D+00   3.555445672777554D+00   1.542295070736472D-02
 7.0000E+01   2.526115653105026D+00   2.526430381459333D+00   2.517591739576897D+00   8.838641882436209D-03
 8.5000E+01   9.227397929574953D-01   9.228677158569675D-01   9.189910080091457D-01   3.876707847822153D-03
 1.0000E+02   5.581752648667304D-01   5.582225629057346D-01   5.563404961713914D-01   1.882066734342902D-03
 1.0600E+02   3.240891209269133D-01   3.241195284869044D-01   3.227047454130337D-01   1.414783073870675D-03
 1.1000E+02   5.008384620618015D-01   5.008619217317543D-01   4.996520007415968D-01   1.209920990157491D-03
 1.1500E+02   3.370622466770311D-01   3.370798180421068D-01   3.360517144557805D-01   1.028103586326398D-03
 1.2000E+02   2.657978542590112D-01   2.658108180504186D-01   2.649780837613241D-01   8.327342890945780D-04
 1.2700E+02   4.600054566870360D-01   4.600145004085245D-01   4.593426570719339D-01   6.718433365906347D-04
 1.3300E+02   2.456038085356618D-01   2.456105984058084D-01   2.450453177778094D-01   5.652806279989012D-04
 1.4100E+02   1.937602026263827D-01   1.937647928923645D-01   1.933327757127243D-01   4.320171796402455D-04
