 1.0000E-01   6.680058820448086D+01   1.373969793890812D+02   4.377296663769383D+01   9.362401275138735D+01
 1.0500E-01   6.554065880591908D+01   1.318879543739592D+02   4.359141312756587D+01   8.829654124639337D+01
 1.2500E-01   6.188589863394751D+01   1.148245950860735D+02   4.390958117998300D+01   7.091501390609054D+01
 1.4000E-01   6.022561148650454D+01   1.056158722823972D+02   4.463952177701292D+01   6.097635050538420D+01
 1.5500E-01   5.934582187227446D+01   9.864765065139056D+01   4.573067995739270D+01   5.291697069399783D+01
 1.7500E-01   5.920059208839675D+01   9.205961737690394D+01   4.766956938686943D+01   4.439004799003450D+01
 2.0000E-01   6.051369668718014D+01   8.741802347867332D+01   5.078101260190396D+01   3.663701087676936D+01
 2.2000E-01   6.061071384420431D+01   8.441482814259031D+01   5.165909711434699D+01   3.275573102824330D+01
 2.5000E-01   5.536239308758762D+01   7.622751447373086D+01   4.680006690259820D+01   2.942744757113262D+01
 3.0000E-01   4.484790598774854D+01   6.212072511178362D+01   3.677389657591888D+01   2.534682853586473D+01
 3.1750E-01   4.137095071697276D+01   5.771664090152806D+01   3.345293104194810D+01   2.426370985957998D+01
 3.5000E-01   3.524348607733209D+01   5.014186225579552D+01   2.760769503873829D+01   2.253416721705725D+01
 4.0000E-01   2.805782583268076D+01   4.099953167493404D+01   2.088015162333705D+01   2.011938005159699D+01
 4.5000E-01   2.306679216238888D+01   3.442819636051281D+01   1.628847446876186D+01   1.813972189175097D+01
 5.3000E-01   1.806299497201953D+01   2.752981466672470D+01   1.203006808835231D+01   1.549974657837239D+01
 5.7000E-01   1.636267917545547D+01   2.502717601662716D+01   1.070159669721832D+01   1.432557931940884D+01
 6.5000E-01   1.385439003297303D+01   2.118500615123042D+01   8.811047891062325D+00   1.237395826016810D+01
 7.3000E-01   1.219351119729576D+01   1.820809042337641D+01   7.696869566913296D+00   1.051122085646312D+01
 8.5000E-01   1.065062652756921D+01   1.526957346319895D+01   6.718740610826295D+00   8.550832852372647D+00
 1.0000E+00   9.570873318651572D+00   1.330200839889179D+01   6.110750895532759D+00   7.191257503359029D+00
 1.1500E+00   8.784117551768533D+00   1.220474353759528D+01   5.604256902428667D+00   6.600486635166612D+00
 1.3000E+00   8.210403754974619D+00   1.174534760063085D+01   5.067226198406544D+00   6.678121402224299D+00
 1.3500E+00   8.009238560448699D+00   1.160595688944358D+01   4.881628815513024D+00   6.724328073930558D+00
 1.4000E+00   7.863074063421188D+00   1.149110714278839D+01   4.700328478530922D+00   6.790778664257465D+00
 1.5300E+00   7.419468804907136D+00   1.123971685261498D+01   4.237509743216600D+00   7.002207109398386D+00
 1.6500E+00   7.106930206845154D+00   1.115607362808732D+01   3.892257742690842D+00   7.263815885396480D+00
 1.8000E+00   6.756123657893904D+00   1.095886728287860D+01   3.530617868352934D+00   7.428249414525665D+00
 1.9000E+00   6.593689742855719D+00   1.082272441451117D+01   3.348586187067258D+00   7.474138227443917D+00
 2.0000E+00   6.396386117466487D+00   1.061759235728983D+01   3.171217010712132D+00   7.446375346577701D+00
 2.1500E+00   6.178887546612766D+00   1.035333905577376D+01   2.958550890776977D+00   7.394788164996788D+00
 2.2700E+00   6.031431628764775D+00   1.014961729723865D+01   2.827323841799007D+00   7.322293455439645D+00
 2.3500E+00   5.937954192793878D+00   1.003243206232039D+01   2.763817012663252D+00   7.268615049657135D+00
 2.5000E+00   5.747773171979835D+00   9.720900696787909D+00   2.680938217934541D+00   7.039962478853369D+00
 2.7500E+00   5.490169802846465D+00   9.157605145369045D+00   2.625405926698921D+00   6.532199218670126D+00
 2.9000E+00   5.341675898874349D+00   8.780908318207899D+00   2.611101428941720D+00   6.169806889266178D+00
 3.1000E+00   5.185753717293072D+00   8.321467110555723D+00   2.612727858575573D+00   5.708739251980148D+00
 3.3500E+00   5.019462773290579D+00   7.796701882606461D+00   2.632549628749977D+00   5.164152253856487D+00
 3.5000E+00   4.939449979592307D+00   7.517203550378396D+00   2.654326086640715D+00   4.862877463737679D+00
 3.7500E+00   4.812988776575695D+00   7.077454417658802D+00   2.703886531160313D+00   4.373567886498489D+00
 4.0000E+00   4.710602186396347D+00   6.690998350921438D+00   2.770000136078020D+00   3.920998214843419D+00
 4.5200E+00   4.581725145908011D+00   6.068181896126893D+00   2.955770672328970D+00   3.112411223797921D+00
 4.8000E+00   4.557543466370844D+00   5.831685227202199D+00   3.083866374573388D+00   2.747818852628809D+00
 5.0000E+00   4.555971172768555D+00   5.701181334409963D+00   3.184536507408892D+00   2.516644827001072D+00
 5.3000E+00   4.571580868942282D+00   5.545803741345513D+00   3.344048421386005D+00   2.201755319959508D+00
 5.6000E+00   4.600378368150730D+00   5.430880686258722D+00   3.503990968884176D+00   1.926889717374548D+00
 5.9000E+00   4.635054118057965D+00   5.342985798493369D+00   3.658191180174371D+00   1.684794618318997D+00
 6.7500E+00   4.730364946422439D+00   5.166007743840667D+00   4.050875736771772D+00   1.115132007068895D+00
 7.5500E+00   4.803798740767911D+00   5.043360922695713D+00   4.351374488329769D+00   6.919864343659443D-01
 8.2500E+00   5.554099294517451D+00   5.643436488961862D+00   5.279762146809825D+00   3.636743421520400D-01
 8.7000E+00   6.990822399258144D+00   7.038230650538909D+00   6.760714201092954D+00   2.775164494459544D-01
 9.0000E+00   8.254061806096598D+00   8.284817229379813D+00   8.035913281969879D+00   2.489039474099337D-01
 9.3000E+00   1.310583065560190D+01   1.318207698301504D+01   1.277073915476623D+01   4.113378282488175D-01
 9.7500E+00   1.415044078665425D+01   1.425403261825275D+01   1.372740570402292D+01   5.266269142298257D-01
 1.0000E+01   1.409646455306937D+01   1.420851557368575D+01   1.364065816810876D+01   5.678574055769889D-01
 1.0500E+01   1.280066853718931D+01   1.292294361398605D+01   1.231931830278622D+01   6.036253111998288D-01
 1.1000E+01   1.129062672440037D+01   1.141696348654770D+01   1.082904494377596D+01   5.879185427717326D-01
 1.1400E+01   1.018556246577616D+01   1.031611060451684D+01   9.749604638212116D+00   5.665059663047274D-01
 1.2000E+01   8.626118814567361D+00   8.761079788401627D+00   8.252431852946696D+00   5.086479354549294D-01
 1.2700E+01   7.942980070487192D+00   8.048025134507126D+00   7.665419210693297D+00   3.826059238138298D-01
 1.3500E+01   8.537663723378646D+00   8.595073697369468D+00   8.345313405762461D+00   2.497602916070082D-01
 1.5000E+01   1.067546212717676D+01   1.069377755161943D+01   1.055623855042179D+01   1.375390011976465D-01
 1.6500E+01   1.520773185855871D+01   1.522593543222068D+01   1.506383746654151D+01   1.620979656791834D-01
 1.8000E+01   1.774970503244890D+01   1.777232111004695D+01   1.756230426725997D+01   2.100168427869870D-01
 1.9000E+01   1.825908472172435D+01   1.828070125052443D+01   1.807199650052612D+01   2.087047499983127D-01
 2.0000E+01   1.852678792770172D+01   1.854647111640066D+01   1.834823493096870D+01   1.982361854319593D-01
 2.1000E+01   1.850019085906144D+01   1.851780964716133D+01   1.833363441658535D+01   1.841752305759790D-01
 2.3000E+01   1.756485849856551D+01   1.757864059267205D+01   1.742288648281141D+01   1.557541098606283D-01
 2.5000E+01   1.550126712332224D+01   1.551199567045417D+01   1.538170803202675D+01   1.302876384274144D-01
 2.6500E+01   1.349192030625450D+01   1.350095523287500D+01   1.338932399555917D+01   1.116312373158180D-01
 2.7500E+01   1.212174279902607D+01   1.212984993923466D+01   1.202989532186802D+01   9.995461736664529D-02
 2.9500E+01   9.591574607469205D+00   9.598272997929097D+00   9.518657530439105D+00   7.961546748999557D-02
 3.1500E+01   7.540658898495206D+00   7.546321623662730D+00   7.483891277363361D+00   6.243034629936972D-02
 3.3100E+01   6.287346934072231D+00   6.292191083972543D+00   6.240960778090324D+00   5.123030588221857D-02
 3.4500E+01   5.411549133121128D+00   5.415730107167435D+00   5.372531634831105D+00   4.319847233633260D-02
 3.6000E+01   4.653164183739138D+00   4.656688164755379D+00   4.620604023436089D+00   3.608414131928676D-02
 3.7000E+01   4.229235628513979D+00   4.232360028022574D+00   4.200275806673148D+00   3.208422134942567D-02
 3.8500E+01   3.688266865271989D+00   3.690858553183650D+00   3.663873578316759D+00   2.698497486689138D-02
