 1.0000E-01   7.627045951832908D+01   1.380960069491452D+02   6.136639687240940D+01   7.672961007673585D+01
 1.0500E-01   7.528206741332646D+01   1.332787270407295D+02   6.098210186562588D+01   7.229662517510361D+01
 1.2500E-01   7.250626895370448D+01   1.183749376910292D+02   6.035552774477095D+01   5.801940994625826D+01
 1.4000E-01   7.125829618922486D+01   1.105373934980361D+02   6.037875137241998D+01   5.015864212561604D+01
 1.5500E-01   7.060981942871496D+01   1.047304160062316D+02   6.077695862025234D+01   4.395345738597928D+01
 1.7500E-01   7.053667325821286D+01   9.933942697451994D+01   6.181763797256700D+01   3.752178900195297D+01
 2.0000E-01   7.161518112577924D+01   9.567643141729927D+01   6.385872766172380D+01   3.181770375557539D+01
 2.2000E-01   7.141356209237689D+01   9.300132698474874D+01   6.404196035864294D+01   2.895936662610580D+01
 2.5000E-01   6.628469908928167D+01   8.530744862669145D+01   5.916649076129231D+01   2.614095786539916D+01
 3.0000E-01   5.613592181620572D+01   7.181357812764193D+01   4.942857529184212D+01   2.238500283579977D+01
 3.1750E-01   5.275465784940252D+01   6.750817004242029D+01   4.618545726173795D+01   2.132271278068234D+01
 3.5000E-01   4.678359162025249D+01   6.004984537630129D+01   4.049165549937840D+01   1.955818987692291D+01
 4.0000E-01   3.940876297745174D+01   5.077255423853599D+01   3.358052334310005D+01   1.719203089543593D+01
 4.5000E-01   3.382218355869855D+01   4.367436688016236D+01   2.840150075595407D+01   1.527286612420827D+01
 5.3000E-01   2.746645684765593D+01   3.557322958279155D+01   2.262969054136266D+01   1.294353904142890D+01
 5.7000E-01   2.504694439817001D+01   3.251304730500640D+01   2.047699915579945D+01   1.203604814920696D+01
 6.5000E-01   2.094303739362493D+01   2.741053377297934D+01   1.683478848821329D+01   1.057574528476606D+01
 7.3000E-01   1.792436805916877D+01   2.360065401191263D+01   1.424578688222621D+01   9.354867129686420D+00
 8.5000E-01   1.491730785475641D+01   1.952821459997194D+01   1.178526838051470D+01   7.742946219457226D+00
 1.0000E+00   1.247215955534290D+01   1.611678040768863D+01   9.871652676672001D+00   6.245127731016622D+00
 1.1500E+00   1.068730887982880D+01   1.369043851198211D+01   8.475008075302487D+00   5.215430436679627D+00
 1.3000E+00   9.225679847959766D+00   1.183871935651269D+01   7.217222261421568D+00   4.621497095091127D+00
 1.3500E+00   8.811064577087903D+00   1.136984731676860D+01   6.833413142353654D+00   4.536434174414953D+00
 1.4000E+00   8.473624371913186D+00   1.100691453590679D+01   6.502298127642542D+00   4.504616408264249D+00
 1.5300E+00   7.725334920457890D+00   1.022235521636972D+01   5.686311936107293D+00   4.536043280262421D+00
 1.6500E+00   7.170664731436012D+00   9.732424317397786D+00   5.009572479964799D+00   4.722851837432988D+00
