 1.0000E-01   1.310551740585071D+03   1.582115021261165D+03   1.252229720144605D+03   3.298853011165596D+02
 1.0500E-01   1.141267054910746D+03   1.424190048524428D+03   1.079009323815140D+03   3.451807247092870D+02
 1.2500E-01   7.178693024875984D+02   9.873701643737836D+02   6.524992589409931D+02   3.348709054327907D+02
 1.4000E-01   5.313252854916533D+02   7.784016993745900D+02   4.647738952643130D+02   3.136278041102768D+02
 1.5500E-01   3.551550499207714D+02   5.732640806404604D+02   2.851480867354118D+02   2.881159939050482D+02
 1.7500E-01   3.328119636785817D+02   4.996266318568557D+02   2.758778323772203D+02   2.237487994796355D+02
 2.0000E-01   3.332314791831706D+02   4.710326526899433D+02   2.832052242275737D+02   1.878274284623700D+02
 2.2000E-01   3.139336725446265D+02   4.371052280305956D+02   2.660694972602009D+02   1.710357307703946D+02
 2.5000E-01   2.699766510820586D+02   3.769311292818423D+02   2.235888706323206D+02   1.533422586495215D+02
 3.0000E-01   2.137353103245298D+02   2.992224127207686D+02   1.711328609354999D+02   1.280895517852685D+02
 3.1750E-01   1.999483293725380D+02   2.794523186988573D+02   1.585372019686362D+02   1.209151167302212D+02
 3.5000E-01   1.696075602731439D+02   2.400716583326940D+02   1.295506437921300D+02   1.105210145405641D+02
 4.0000E-01   1.400802375239952D+02   1.985319207043393D+02   1.042030427473371D+02   9.432887795700222D+01
 4.5000E-01   1.186158036353363D+02   1.677990802895264D+02   8.658565407864000D+01   8.121342621088634D+01
 5.3000E-01   9.849568157307729D+01   1.363991077774466D+02   7.125296789487547D+01   6.514613988257111D+01
 5.7000E-01   9.155432211326659D+01   1.258179728706701D+02   6.611504229922593D+01   5.970293057144418D+01
 6.5000E-01   8.162463874840100D+01   1.104004397753704D+02   5.946104877875163D+01   5.093939099661873D+01
 7.3000E-01   7.592940202892026D+01   1.006381214975479D+02   5.649464782711595D+01   4.414347367043199D+01
 8.5000E-01   6.813217333371459D+01   8.866890565090713D+01   5.154631918187680D+01   3.712258646903032D+01
 1.0000E+00   5.669439375006861D+01   7.367372064099257D+01   4.254381759499405D+01   3.112990304599849D+01
 1.1500E+00   4.836225190310127D+01   6.266730827278909D+01   3.658164559416597D+01   2.608566267862312D+01
 1.3000E+00   4.248119723184016D+01   5.432469583443411D+01   3.304359736136097D+01   2.128109847307314D+01
 1.3500E+00   4.157169846231336D+01   5.268622069934501D+01   3.279345656406505D+01   1.989276413527996D+01
 1.4000E+00   4.043914144148894D+01   5.096402295040486D+01   3.218648463201255D+01   1.877753831839227D+01
 1.5300E+00   3.874620869593358D+01   4.816362205913353D+01   3.157661307364994D+01   1.658700898548358D+01
 1.6500E+00   3.697966557350780D+01   4.574902504462112D+01   3.033111178343330D+01   1.541791326118783D+01
 1.8000E+00   3.315911987689132D+01   4.132793873546438D+01   2.652522545182013D+01   1.480271328364423D+01
 1.9000E+00   3.008300638514395D+01   3.800806401354615D+01   2.301002098444489D+01   1.499804302910125D+01
 2.0000E+00   2.767001997321389D+01   3.557494318113947D+01   1.991947012841226D+01   1.565547305272720D+01
 2.1500E+00   2.544654085305631D+01   3.362369961923818D+01   1.654283944281840D+01   1.708086017641979D+01
