 1.0000E-01   2.078744393636030D+03   2.469879300646944D+03   2.008913927423326D+03   4.609653732236176D+02
 1.0500E-01   1.867916693545383D+03   2.276253393717288D+03   1.790767440233331D+03   4.854859534839563D+02
 1.2500E-01   1.241608618680550D+03   1.598121868856321D+03   1.163256517478422D+03   4.348653513778995D+02
 1.4000E-01   1.303612510125025D+03   1.646402232764942D+03   1.220841918319329D+03   4.255603144456118D+02
 1.5500E-01   7.996807623176320D+02   1.161470608567487D+03   6.936422254946477D+02   4.678283830728392D+02
 1.7500E-01   4.398651769553449D+02   7.514251413016898D+02   3.320806520501317D+02   4.193444892515582D+02
 2.0000E-01   4.282666819896937D+02   6.618895259307956D+02   3.483241178515260D+02   3.135654080792696D+02
 2.2000E-01   4.052722301345267D+02   6.167510917443315D+02   3.284070030463545D+02   2.883440886979771D+02
 2.5000E-01   3.425529197709247D+02   5.235248047292046D+02   2.715501277675683D+02   2.519746769616363D+02
 3.0000E-01   2.624830189840879D+02   4.088060722779157D+02   2.000408343888479D+02   2.087652378890679D+02
 3.1750E-01   2.433787858251260D+02   3.808944945858281D+02   1.836324468251963D+02   1.972620477606317D+02
 3.5000E-01   1.995514865443180D+02   3.244791552660027D+02   1.431367196107818D+02   1.813424356552209D+02
 4.0000E-01   1.582430643996982D+02   2.645490182176705D+02   1.075960837492550D+02   1.569529344684155D+02
 4.5000E-01   1.300719072825752D+02   2.227399595195215D+02   8.411027691975166D+01   1.386296825997700D+02
 5.3000E-01   1.061383315680131D+02   1.814852568749821D+02   6.766937130715014D+01   1.138158855678320D+02
 5.7000E-01   9.775621673143912D+01   1.655857039568097D+02   6.220760289133123D+01   1.033781010654784D+02
 6.5000E-01   8.615255919993717D+01   1.411871710206996D+02   5.514598166466523D+01   8.604118935603435D+01
 7.3000E-01   7.947554166524183D+01   1.240389027847695D+02   5.203494525722019D+01   7.200395752754935D+01
 8.5000E-01   7.143693541401959D+01   1.078024629915303D+02   4.681728116994382D+01   6.098518182158650D+01
 1.0000E+00   6.086854889269895D+01   9.421789951805843D+01   3.755038504899265D+01   5.666751446906576D+01
 1.1500E+00   5.419740758562250D+01   8.850408088614333D+01   3.138276107620986D+01   5.712131980993348D+01
 1.3000E+00   5.072394325409940D+01   8.794020171305051D+01   2.792667577520510D+01   6.001352593784543D+01
 1.3500E+00   5.037085328153256D+01   8.801254803890112D+01   2.800837357902640D+01   6.000417445987469D+01
 1.4000E+00   4.967446962829529D+01   8.802011511427483D+01   2.735075220624018D+01   6.066936290803468D+01
 1.5300E+00   4.859015644891785D+01   8.847478057091189D+01   2.681285545440915D+01   6.166192511650277D+01
 1.6500E+00   4.624738089222083D+01   8.728632781096124D+01   2.428911115906756D+01   6.299721665189367D+01
 1.8000E+00   4.225434184294145D+01   8.384692486494194D+01   1.963029354333449D+01   6.421663132160748D+01
 1.9000E+00   3.933127186195933D+01   8.103050538207425D+01   1.619617254424945D+01   6.483433283782480D+01
 2.0000E+00   3.694136644543928D+01   7.830013809633842D+01   1.363910959685554D+01   6.466102849948288D+01
 2.1500E+00   3.417381776850571D+01   7.459158195025424D+01   1.111160492208477D+01   6.347997702816948D+01
 2.2700E+00   3.109404215415088D+01   7.065247427868053D+01   8.381429504378925D+00   6.227104477430159D+01
 2.3500E+00   2.991828294261710D+01   6.816694139884959D+01   8.399640930939491D+00   5.976730046791012D+01
 2.5000E+00   2.771553941612841D+01   6.356233102016574D+01   7.539109082376330D+00   5.602322193778940D+01
 2.7500E+00   2.533688926884010D+01   4.769863849789692D+01   1.557322887331698D+01   3.212540962457994D+01
 2.9000E+00   9.104715451126613D+01   1.039675288000306D+02   8.549946583406984D+01   1.846806296596075D+01
 3.1000E+00   1.031651086772013D+02   1.206778931779725D+02   9.318768175922591D+01   2.749021141874659D+01
 3.3500E+00   3.830915016502659D+01   6.711508781817957D+01   1.459653423506647D+01   5.251855358311312D+01
 3.5000E+00   2.834508078572581D+01   5.452903764168777D+01   7.514599690972458D+00   4.701443795071533D+01
 3.7500E+00   2.398633500738573D+01   4.671581007803167D+01   5.634221206762257D+00   4.108158887126940D+01
 4.0000E+00   2.121143207871454D+01   4.051008966440351D+01   5.480138207409088D+00   3.502995145699441D+01
 4.5200E+00   1.940952404358498D+01   3.368679445523436D+01   7.043756793068622D+00   2.664303766216575D+01
 4.8000E+00   1.603494332473225D+01   2.862354824467662D+01   4.568384989127366D+00   2.405516325554927D+01
 5.0000E+00   1.450701892379710D+01   2.581304403769397D+01   3.992130304899184D+00   2.182091373279479D+01
 5.3000E+00   1.302321822709796D+01   2.257121409167054D+01   3.937765892987009D+00   1.863344819868353D+01
 5.6000E+00   1.346508706234007D+01   2.114240722216980D+01   6.144322577168193D+00   1.499808464500161D+01
 5.9000E+00   1.957932568622140D+01   2.563798267044948D+01   1.363704584456944D+01   1.200093682588004D+01
 6.7500E+00   1.459547567445858D+01   1.965301489048957D+01   9.003561395903130D+00   1.064945349458644D+01
 7.5500E+00   9.988175792324313D+00   1.368004870566060D+01   5.739577917702997D+00   7.940470787957599D+00
 8.2500E+00   8.203845457492552D+00   1.086319715769100D+01   5.051217611494209D+00   5.811979546196789D+00
 8.7000E+00   8.457742560588990D+00   1.052064118984648D+01   5.949915363904449D+00   4.570725825942030D+00
 9.0000E+00   9.272151519081167D+00   1.090281691198006D+01   7.244726552818937D+00   3.658090359161118D+00
 9.3000E+00   1.382933231028209D+01   1.509755680083355D+01   1.215233820935604D+01   2.945218591477518D+00
 9.7500E+00   1.607303881142178D+01   1.716879690101235D+01   1.452581505073254D+01   2.642981850279807D+00
 1.0000E+01   1.649258731898695D+01   1.747047975801671D+01   1.507118485597615D+01   2.399294902040569D+00
 1.0500E+01   1.906341757071095D+01   1.978442107028084D+01   1.792878495878925D+01   1.855636111491585D+00
 1.1000E+01   2.667609011297891D+01   2.725112613649647D+01   2.563808827449539D+01   1.613037862001091D+00
 1.1400E+01   3.181111830120321D+01   3.239394477775167D+01   3.065277235223328D+01   1.741172425518413D+00
 1.2000E+01   3.322905642128927D+01   3.385714541601105D+01   3.188379331978668D+01   1.973352096224389D+00
 1.2700E+01   3.018234241152686D+01   3.081945021108927D+01   2.877809835699985D+01   2.041351854089435D+00
 1.3500E+01   2.604620854271964D+01   2.665608232111857D+01   2.468301037347899D+01   1.973071947639579D+00
 1.5000E+01   1.887640835151076D+01   1.936886812827225D+01   1.776076521012730D+01   1.608102918144939D+00
 1.6500E+01   1.717346014667842D+01   1.753405726881455D+01   1.627665289875883D+01   1.257404370055714D+00
 1.8000E+01   1.508537823163875D+01   1.537180065459720D+01   1.431983742320994D+01   1.051963231387254D+00
 1.9000E+01   1.369789790349829D+01   1.394994160688347D+01   1.299714453580640D+01   9.527970710770646D-01
 2.0000E+01   1.131766502285797D+01   1.153955651619787D+01   1.069113864950944D+01   8.484178666884179D-01
 2.1000E+01   9.821779970696650D+00   1.000346629142599D+01   9.283580338238401D+00   7.198859531875921D-01
 2.3000E+01   8.201206969454526D+00   8.316991907326161D+00   7.800690247323410D+00   5.163016600027522D-01
 2.5000E+01   7.507182753147665D+00   7.578655630632914D+00   7.205380049489413D+00   3.732755811435041D-01
 2.6500E+01   7.358645242383171D+00   7.410618831193351D+00   7.106038560964175D+00   3.045802702291777D-01
 2.7500E+01   6.969031074075007D+00   7.011576535845833D+00   6.743884031197773D+00   2.676925046480640D-01
 2.9500E+01   6.421277893365358D+00   6.449307114049402D+00   6.244810034967736D+00   2.044970790816693D-01
 3.1500E+01   6.059004267669948D+00   6.077068076228377D+00   5.923581901253036D+00   1.534861749753454D-01
 3.3100E+01   6.427321835312851D+00   6.440533323524225D+00   6.314668857605092D+00   1.258644659191309D-01
 3.4500E+01   6.503816460439173D+00   6.514236537731684D+00   6.405919943953870D+00   1.083165937778128D-01
 3.6000E+01   6.566391033253032D+00   6.574327591789895D+00   6.483456258501706D+00   9.087133328818997D-02
 3.7000E+01   6.983813384945547D+00   6.990415610570938D+00   6.909402957125677D+00   8.101265344526234D-02
 3.8500E+01   7.634318702956955D+00   7.639992385972209D+00   7.564991946702718D+00   7.500043926948981D-02
 4.0000E+01   7.665567034183717D+00   7.670334163192545D+00   7.602732620091268D+00   6.760154310127332D-02
 4.2000E+01   7.955572522472991D+00   7.959357956445918D+00   7.900196627219294D+00   5.916132922662097D-02
 4.3350E+01   8.322605749265538D+00   8.326039628946566D+00   8.269351550393806D+00   5.668807855275614D-02
 4.5540E+01   7.914037656869914D+00   7.917129567572771D+00   7.863564908854376D+00   5.356465871839600D-02
 5.0000E+01   5.625816242064189D+00   5.627949932520298D+00   5.587630915483439D+00   4.031901703685886D-02
 6.0000E+01   3.408858825776617D+00   3.409586123386536D+00   3.390536970965003D+00   1.904915242153338D-02
 7.0000E+01   2.429420907108410D+00   2.429729195520660D+00   2.419129711025481D+00   1.059948449517949D-02
 8.5000E+01   9.924521692843473D-01   9.925462900486335D-01   9.878398637544705D-01   4.706426294162654D-03
 1.0000E+02   6.484087568125301D-01   6.484426741278363D-01   6.460648122314133D-01   2.377861896423232D-03
 1.0600E+02   4.496112467925709D-01   4.496336765038439D-01   4.478296385842453D-01   1.804037919598561D-03
 1.1000E+02   5.876733920396416D-01   5.876911864298487D-01   5.861426437326391D-01   1.548542697209423D-03
 1.1500E+02   4.423083929727049D-01   4.423223063145043D-01   4.410108053034110D-01   1.311501011093260D-03
